# BIDS-Eye synonym collision report
# Generated by RAG/audit_collisions.py

## task  (1184 concepts)
# CRITICAL=239  HIGH=1075  MEDIUM=8539  EMBED=0

CRITICAL resting_state_technical.synonyms["resting-state baseline"] (w=0.1, score=100) → calibration_baseline.synonym["resting-state baseline"]
MEDIUM   motion_localizer.synonyms["hMT+ localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   motion_localizer.synonyms["hMT+ localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   motion_localizer.synonyms["MT+ localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   motion_localizer.synonyms["MT+ localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   motion_localizer.synonyms["V5 localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   motion_localizer.synonyms["V5 localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   motion_localizer.synonyms["hMT localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   motion_localizer.synonyms["hMT localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   motion_localizer.synonyms["MT/V5 localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   motion_localizer.synonyms["MT/V5 localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   motion_localizer.synonyms["visual motion localiser"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   motion_localizer.synonyms["visual motion localiser"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   motion_localizer.synonyms["hMT+ localiser"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   motion_localizer.synonyms["hMT+ localiser"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   motion_localizer.synonyms["MT+ localiser"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   motion_localizer.synonyms["MT+ localiser"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   motion_localizer.synonyms["V5 localiser"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   motion_localizer.synonyms["V5 localiser"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   motion_localizer.synonyms["moving dots localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   motion_localizer.synonyms["RDK localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   motion_localizer.synonyms["RDK localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   motion_localizer.synonyms["fMRI motion localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   motion_localizer.synonyms["fMRI motion localizer"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   motion_localizer.synonyms["hMT+/V5 localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   motion_localizer.synonyms["motion mapping paradigm"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   motion_localizer.synonyms["visual motion paradigm"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   random_dot_motion_perception.synonyms["random dot motion task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   random_dot_motion_perception.synonyms["random-dot motion task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   random_dot_motion_perception.synonyms["random dot motion discrimination"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   random_dot_motion_perception.synonyms["random dot motion discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   random_dot_motion_perception.synonyms["dot motion discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   random_dot_motion_perception.synonyms["coherent motion task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   random_dot_motion_perception.synonyms["coherent dot motion task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   random_dot_motion_perception.synonyms["global motion task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   random_dot_motion_perception.synonyms["Newsome paradigm"] (w=0.1, score=90) → visual_orthographic_processing.synonym["om"]
MEDIUM   random_dot_motion_perception.synonyms["Newsome task"] (w=0.1, score=90) → visual_orthographic_processing.synonym["om"]
MEDIUM   random_dot_motion_perception.synonyms["dot motion paradigm"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   retinotopy_wedge_counter_clockwise.synonyms["angular retinotopy ccw"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_wedge_counter_clockwise.synonyms["ccw wedge retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_wedge_counter_clockwise.synonyms["phase-encoded retinotopy ccw"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_wedge_counter_clockwise.synonyms["polar angle retinotopy ccw"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_concentric_rings.synonyms["ring retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_concentric_rings.synonyms["expanding ring retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_concentric_rings.synonyms["contracting ring retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_concentric_rings.synonyms["eccentricity localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   retinotopy_concentric_rings.synonyms["ring retinotopy"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   retinotopy_concentric_rings.synonyms["pRF ring mapping"] (w=0.1, score=90) → population_receptive_field_mapping.synonym["prf"]
MEDIUM   retinotopy_concentric_rings.synonyms["ring localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   retinotopy_concentric_rings.synonyms["ring localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   retinotopy_concentric_rings.synonyms["retinotopic ring"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   retinotopy_expanding.synonyms["expanding ring retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_expanding.synonyms["phase-encoded retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_expanding.synonyms["phase encoding retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_expanding.synonyms["ring retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_expanding.synonyms["traveling wave retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_expanding.synonyms["travelling wave retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_expanding.synonyms["wedge and ring retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_expanding.synonyms["eccentricity localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   retinotopy_expanding.synonyms["pRF mapping"] (w=0.1, score=90) → population_receptive_field_mapping.synonym["prf"]
MEDIUM   retinotopy_expanding.synonyms["pRF retinotopy"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   retinotopy_expanding.synonyms["pRF retinotopy"] (w=0.1, score=90) → population_receptive_field_mapping.synonym["prf"]
MEDIUM   retinotopy_expanding.synonyms["ring retinotopy"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   retinotopy_expanding.synonyms["V1 localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   retinotopy_expanding.synonyms["V1 localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   retinotopy_expanding.synonyms["visual field localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   retinotopy_wedge_anti.synonyms["anti-saccade retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_wedge_anti.synonyms["anti-saccade wedge retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_wedge_anti.synonyms["anti saccade wedge retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_wedge_anti.synonyms["antisaccade wedge retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_wedge_anti.synonyms["wedge retinotopy with anti-saccade"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_wedge_anti.synonyms["wedge retinotopy with antisaccade"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_wedge_clockwise.synonyms["CW wedge retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_wedge_clockwise.synonyms["clockwise wedge retinotopy"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_wedge_clockwise.synonyms["polar angle retinotopy CW"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   retinotopy_wedge_clockwise.synonyms["retinotopy CW wedge"] (w=0.1, score=90) → retinotopy.label["retinotopy"]
MEDIUM   auditory_perception_general.synonyms["auditory detection task"] (w=0.1, score=90) → detection_task.label["detection task"]
MEDIUM   auditory_perception_general.synonyms["passive listening"] (w=0.1, score=90) → passive_listening_natural_speech.label["passive listening to natural speech"]
MEDIUM   auditory_perception_general.synonyms["auditory localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   auditory_perception_general.synonyms["auditory localiser"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   auditory_perception_general.synonyms["auditory perception task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   auditory_perception_general.synonyms["auditory discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   auditory_perception_general.synonyms["acoustic perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   auditory_perception_general.synonyms["tone perception task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   auditory_orthographic_processing.synonyms["auditory word-form processing"] (w=0.1, score=90) → auditory_word_processing.label["auditory word processing"]
MEDIUM   auditory_orthographic_processing.synonyms["auditory grapheme processing"] (w=0.1, score=90) → auditory_rhyme_processing.label["auditory rhyme processing"]
MEDIUM   auditory_orthographic_processing.synonyms["spoken word orthography"] (w=0.1, score=90) → object_memory_task.synonym["ort"]
MEDIUM   auditory_phonological_processing.synonyms["auditory phoneme discrimination"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   auditory_phonological_processing.synonyms["auditory phonology"] (w=0.1, score=90) → language_speech.synonym["phonology"]
MEDIUM   auditory_phonological_processing.synonyms["auditory speech perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   auditory_phonological_processing.synonyms["phoneme perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   auditory_phonological_processing.synonyms["phonological loop task"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   auditory_phonological_processing.synonyms["phonological sensitivity"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   auditory_phonological_processing.synonyms["speech sound discrimination"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   auditory_phonological_processing.synonyms["spoken phonology task"] (w=0.1, score=90) → language_speech.synonym["phonology"]
MEDIUM   auditory_syntactic_processing.synonyms["auditory syntax processing"] (w=0.1, score=90) → language_speech.synonym["syntax"]
MEDIUM   visual_stimulation_general.synonyms["visual stimulation"] (w=0.3, score=90) → p300_visual_stimulation_ctos.label["p300 visual stimulation (ctos variant)"]
MEDIUM   visual_stimulation_general.synonyms["visual stimulation"] (w=0.3, score=90) → checkerboard_visual_stimulation.label["checkerboard visual stimulation"]
MEDIUM   visual_stimulation_general.synonyms["visual stimulation"] (w=0.3, score=90) → concentric_ring_visual_stimulation.label["concentric ring visual stimulation"]
MEDIUM   visual_stimulation_general.synonyms["visual stimulation"] (w=0.3, score=90) → monocular_visual_stimulation.label["monocular visual stimulation"]
MEDIUM   visual_stimulation_general.synonyms["visual stimulation"] (w=0.3, score=90) → event_related_visual_stimulation.label["event-related visual stimulation"]
MEDIUM   visual_stimulation_general.synonyms["visual stimulation"] (w=0.3, score=90) → half_field_checkerboard_stimulation.label["half-field checkerboard visual stimulation"]
MEDIUM   visual_stimulation_general.synonyms["passive viewing"] (w=0.1, score=90) → naturalistic_passive_viewing.label["naturalistic passive viewing"]
MEDIUM   visual_stimulation_general.synonyms["IPS"] (w=0.1, score=90) → video_clips_viewing.label["video clips viewing"]
MEDIUM   visual_stimulation_general.synonyms["passive viewing"] (w=0.1, score=90) → edzna_audiovisual_vr_viewing.synonym["edzna vr passive viewing"]
MEDIUM   visual_stimulation_general.synonyms["passive viewing"] (w=0.1, score=90) → nicls_courier_read_only_spatial_memory.synonym["niclscourier passive viewing"]
MEDIUM   visual_stimulation_general.synonyms["passive viewing"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   visual_stimulation_general.synonyms["passive viewing"] (w=0.1, score=90) → imagined_speech.synonym["si"]
MEDIUM   vodka_stimulus_perception.synonyms["vodka gustation"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   vodka_stimulus_perception.synonyms["vodka odor perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   vodka_stimulus_perception.synonyms["vodka odour perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   vodka_stimulus_perception.synonyms["vodka smell perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   vodka_stimulus_perception.synonyms["vodka taste perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   taste_perception.synonyms["taste discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   birdsong_auditory_perception.synonyms["bird song perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   birdsong_auditory_perception.synonyms["BOS perception"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   birdsong_auditory_perception.synonyms["BOS perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   birdsong_auditory_perception.synonyms["BOS perception"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   birdsong_auditory_perception.synonyms["BOS processing"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   birdsong_auditory_perception.synonyms["BOS processing"] (w=0.1, score=90) → imagined_speech.synonym["si"]
MEDIUM   birdsong_auditory_perception.synonyms["bird's own song perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   birdsong_auditory_perception.synonyms["avian vocalization perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   birdsong_auditory_perception.synonyms["bird call perception"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   birdsong_auditory_perception.synonyms["bird call perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   birdsong_auditory_perception.synonyms["bird call processing"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   birdsong_auditory_perception.synonyms["bird sound perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   birdsong_auditory_perception.synonyms["conspecific song perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   auditory_oddball.synonyms["acoustic oddball task"] (w=0.1, score=90) → oddball_task.label["oddball task"]
MEDIUM   auditory_oddball.synonyms["auditory deviant detection task"] (w=0.1, score=90) → detection_task.label["detection task"]
MEDIUM   auditory_oddball.synonyms["sound oddball task"] (w=0.1, score=90) → oddball_task.label["oddball task"]
MEDIUM   auditory_oddball.synonyms["three-tone oddball task"] (w=0.1, score=90) → oddball_task.label["oddball task"]
MEDIUM   auditory_oddball.synonyms["two-tone oddball task"] (w=0.1, score=90) → oddball_task.label["oddball task"]
MEDIUM   auditory_oddball.synonyms["tone oddball paradigm"] (w=0.1, score=90) → p300_visual_stimulation_ctos.synonym["ctos oddball paradigm"]
MEDIUM   music_vs_speech_perception.synonyms["speech vs. music listening"] (w=0.1, score=90) → music_listening.label["music listening"]
MEDIUM   music_vs_speech_perception.synonyms["speech vs. music perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   music_vs_speech_perception.synonyms["speech versus music perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   music_vs_speech_perception.synonyms["music versus speech perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   music_vs_speech_perception.synonyms["music-speech discrimination"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   music_vs_speech_perception.synonyms["music vs. speech discrimination"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   music_vs_speech_perception.synonyms["speech vs. music discrimination"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   music_vs_speech_perception.synonyms["language vs. music perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   music_vs_speech_perception.synonyms["music vs. spoken language perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   tonotopy.synonyms["tonotopical mapping"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   auditory_general.synonyms["passive listening"] (w=0.1, score=90) → passive_listening_natural_speech.label["passive listening to natural speech"]
MEDIUM   auditory_general.synonyms["auditory localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   auditory_general.synonyms["auditory localiser"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   auditory_general.synonyms["auditory perception task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   auditory_general.synonyms["auditory discrimination"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   auditory_general.synonyms["auditory attention task"] (w=0.1, score=90) → attention_and_executive_control.synonym["attention"]
MEDIUM   visual_search.synonyms["serial search"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   visual_search.synonyms["spatial search"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   visual_search.synonyms["target localization"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   object_viewing.synonyms["object localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   object_viewing.synonyms["object localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   object_viewing.synonyms["object localizer task"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   object_viewing.synonyms["LOC localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   object_viewing.synonyms["LOC localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   odor_perception.synonyms["olfactory detection task"] (w=0.1, score=90) → detection_task.label["detection task"]
MEDIUM   odor_perception.synonyms["odorant perception"] (w=0.4, score=90) → perception_general.synonym["percept"]
MEDIUM   odor_perception.synonyms["olfactory perception"] (w=0.3, score=90) → perception_general.synonym["percept"]
MEDIUM   odor_perception.synonyms["odor discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   odor_perception.synonyms["olfactory discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   odor_perception.synonyms["odor stimulation"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   odor_perception.synonyms["UPSIT"] (w=0.1, score=90) → imagined_speech.synonym["si"]
MEDIUM   odor_perception.synonyms["Sniffin Sticks"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   odor_discrimination.synonyms["odor discrimination task"] (w=0.3, score=90) → recognition.synonym["discrimination"]
MEDIUM   odor_discrimination.synonyms["olfactory discrimination"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   odor_discrimination.synonyms["olfactory discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   odor_discrimination.synonyms["odour discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   odor_discrimination.synonyms["olfactory discrimination test"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   odor_discrimination.synonyms["odor discrimination test"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   odor_discrimination.synonyms["odour discrimination test"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   odor_discrimination.synonyms["smell discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   odor_discrimination.synonyms["scent discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   odor_discrimination.synonyms["Sniffin' Sticks discrimination test"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   odor_discrimination.synonyms["Sniffin Sticks discrimination"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   face_perception.synonyms["face stimuli"] (w=0.8, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   face_perception.synonyms["face processing"] (w=0.8, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   face_perception.synonyms["face processing"] (w=0.8, score=90) → imagined_speech.synonym["si"]
MEDIUM   face_perception.synonyms["face localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   face_perception.synonyms["face localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   face_perception.synonyms["face localizer task"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   face_perception.synonyms["FFA localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   face_perception.synonyms["FFA localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   face_perception.synonyms["face discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   face_perception.synonyms["facial perception task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   face_perception.synonyms["face perception paradigm"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   face_perception.synonyms["face perception task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   faces_houses_perception_te27.synonyms["face and house perception"] (w=1.0, score=90) → house_perception.label["house perception"]
MEDIUM   faces_houses_perception_te27.synonyms["face and house perception"] (w=1.0, score=90) → perception_general.synonym["percept"]
MEDIUM   faces_houses_perception_te27.synonyms["face-house perception"] (w=1.0, score=90) → perception_general.synonym["percept"]
MEDIUM   faces_houses_perception_te27.synonyms["FFA/PPA localizer"] (w=1.0, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   faces_houses_perception_te27.synonyms["FFA PPA localizer"] (w=1.0, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   faces_houses_perception_te27.synonyms["face place localizer"] (w=1.0, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   faces_houses_perception_te27.synonyms["face-place localizer"] (w=1.0, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   biological_motion_task.synonyms["biomotion task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   biological_motion_task.synonyms["biomotion task"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   biological_motion_task.synonyms["biomotion task"] (w=0.1, score=90) → visual_orthographic_processing.synonym["om"]
MEDIUM   biological_motion_task.synonyms["biomotion paradigm"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   biological_motion_task.synonyms["biological movement task"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   biological_motion_task.synonyms["biomotion perception task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   biological_motion_task.synonyms["B-motion task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   biological_motion_task.synonyms["B-motion task"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   color_dot_identification.synonyms["color discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   color_dot_identification.synonyms["colour discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   color_spiral_perception.synonyms["colour spiral perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   color_spiral_perception.synonyms["chromatic spiral perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   color_spiral_perception.synonyms["coloured spiral perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   color_spiral_perception.synonyms["color spiral motion task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   color_spiral_perception.synonyms["color-motion spiral task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   retinotopy.synonyms["prf mapping"] (w=0.1, score=90) → population_receptive_field_mapping.synonym["prf"]
MEDIUM   retinotopy.synonyms["retinotopic localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   retinotopy.synonyms["fmri retinotopy"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   retinotopy.synonyms["retinotopic fmri"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   checkerboard_visual_stimulation.synonyms["checkerboard localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   checkerboard_visual_stimulation.synonyms["checkerboard VEP"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   checkerboard_off_condition.synonyms["OFF condition"] (w=0.1, score=90) → associative_learning_what_off.label["associative learning (what, off condition)"]
MEDIUM   checkerboard_off_condition.synonyms["OFF condition"] (w=0.1, score=90) → gradcpt_off_condition.label["gradcpt (off condition)"]
MEDIUM   checkerboard_off_condition.synonyms["0Hz checkerboard"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   checkerboard_off_condition.synonyms["checkerboard-off"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   checkerboard_off_condition.synonyms["fixation block"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   checkerboard_off_condition.synonyms["fixation period"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   checkerboard_off_condition.synonyms["fixation period"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   checkerboard_off_condition.synonyms["OFF condition"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   three_dimensional_motion_perception.synonyms["three-dimensional motion perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   three_dimensional_motion_perception.synonyms["three dimensional motion perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   three_dimensional_motion_perception.synonyms["3-D motion perception"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   three_dimensional_motion_perception.synonyms["3-D motion perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
